-0.148075,3.577754
-3.732132,8.393824
2.235088,4.821583
2.857605,9.969421
0.350641,-3.165210
-1.282220,8.137704
9.328480,3.900806
8.869108,-0.086787
7.988985,1.473291
5.736950,-4.164140
-2.136454,-2.526561
7.945089,-3.835872
8.380570,-0.552120
5.888849,-1.019586
-2.669841,6.545066
3.991512,4.104864
1.212033,-0.082903
3.710605,9.982073
5.238649,4.709007
7.619017,9.648611
-0.877534,5.116618
4.749468,9.406066
-4.090486,6.209330
7.195817,2.169724
-0.544845,7.480057
3.650976,0.167131
6.611807,2.538554
5.711450,1.027338
-0.191381,-0.794650
0.339630,3.161545
5.261574,-2.443084
5.790891,-3.190128
6.216299,2.515215
1.439203,0.904262
0.749913,-0.586267
4.762646,-0.809978
3.202921,-3.890544
8.348690,9.563804
2.261155,-3.526796
2.854972,5.183231
7.001941,-3.639909
-3.186789,7.049696
5.755270,-4.796180
7.335704,0.175326
5.958077,4.655553
6.876476,5.299454
9.012642,-4.969914
3.136060,4.938512
-3.739048,4.800596
4.841454,-1.491895
3.667321,3.381605
5.189645,-4.905291
2.333330,5.445711
3.825804,-0.191903
9.266148,-2.502698
-2.940948,5.841009
8.688355,-3.899337
1.913303,9.431325
-4.347157,5.538685
-0.713294,9.872162
5.395221,1.379230
3.628383,-3.755199
5.787038,3.822838
-1.797944,-1.593892
-3.846896,6.070971
1.664169,-3.069986
6.492084,1.689520
9.133561,9.062951
6.352425,-2.790533
3.122380,6.566706
2.939544,-3.843160
4.298421,-0.870445
7.215020,2.914079
2.156304,-3.572020
0.265117,4.419782
6.778877,4.015738
0.103844,-4.545257
2.922103,1.241548
4.646268,-4.125283
5.096743,-3.346386
-4.430250,0.660029
0.252601,4.351895
-1.975352,1.470340
7.544658,1.910954
1.697359,5.213544
-2.334361,-2.175607
3.788641,6.610721
-4.482550,0.979991
4.173990,-2.381742
4.973560,6.417105
2.415662,-3.907996
5.659412,6.065985
0.180423,8.385035
-4.609379,-3.393690
-0.361682,-1.706357
1.807962,8.243236
-2.590506,2.785237
3.386878,6.238542
2.419726,8.578983
9.165374,-4.466550
0.093139,-0.026498
1.894422,5.917635
5.259238,7.411707
-0.248209,1.770688
1.501931,2.052548
-2.542537,8.907243
7.401456,7.836601
4.159809,6.389391
-2.063806,9.296555
1.121151,6.534094
-3.600380,-4.358813
0.914891,6.658969
1.735298,-0.012106
-1.788492,5.107072
-3.293367,0.024971
2.811326,-0.799109
2.669220,4.506178
8.453575,4.311169
4.357000,-1.768688
2.572958,-3.987732
4.612019,-0.241543
1.629123,1.361164
7.081907,1.388298
-4.954194,4.862360
7.761871,0.477279
4.889597,0.810271
-0.605061,-2.940447
2.591144,8.810497
2.514505,3.284304
-2.353260,-4.029675
9.685280,-0.217595
-1.318656,-1.640395
7.575720,0.843722
9.301182,6.323691
-4.657224,5.607190
9.483804,7.212478
7.507257,-1.370788
9.706646,8.246858
7.664086,3.773062
-2.439614,-1.466980
8.557300,5.886405
4.920234,7.138939
-3.643683,5.518350
4.306281,0.518641
8.679939,-1.253425
5.462967,1.127081
9.981556,1.413921
6.512991,0.926759
3.412471,-2.003109
-0.439699,-3.753451
3.303806,-2.171813
-0.945616,4.538354
5.642003,-3.807880
5.189366,8.323580
4.911275,-4.790437
3.287325,2.792620
-2.509898,4.263594
4.106915,4.444560
-4.685779,5.639030
3.507058,-3.757033
3.281730,4.192477
8.524274,1.132351
3.390149,-0.878904
5.532919,2.212154
-3.787781,-4.103664
8.092299,2.305193
3.856544,9.468867
5.406011,-3.381919
7.528166,-0.650743
-3.601484,0.710444
7.941382,2.405833
-1.150707,4.782667
8.390607,5.212449
3.247235,7.811047
9.000069,-4.376597
-0.954907,-4.905116
7.519172,5.684952
-4.775856,-4.360496
-2.121574,2.295232
-2.878695,4.121654
5.579988,3.465616
2.226266,-0.943894
6.936738,9.143736
0.188122,-2.531573
0.869407,-3.153341
-0.941149,8.038333
5.523596,8.588387
7.179833,-4.398788
4.178970,-4.187386
6.104238,1.939088
-3.923171,8.198269
2.472808,6.713670
9.192632,-0.802212
6.405543,4.052434
1.884419,-3.220946
-3.099331,0.821167
8.879807,-3.893613
6.307371,1.446697
4.915713,-4.443889
6.348369,6.137964
0.727535,6.628661
7.832854,3.629969
2.358175,8.378571
7.020671,-1.094585
-3.843022,5.260231
3.742172,8.484649
5.151191,4.009922
-1.319699,7.358671
-3.633733,7.835510
3.855724,3.998409
-1.883839,-2.363063
-3.933384,-3.629166
0.615230,9.252629
-4.569709,2.919476
-4.129106,-0.889982
6.138674,-0.783456
4.501848,6.505319
5.333977,5.046037
5.095294,-3.251372
5.216685,9.437542
8.867351,-0.784941
0.147897,-0.236863
7.299905,7.404928
0.759570,2.949892
4.829796,2.656393
-4.767015,-1.841939
7.507791,-3.138793
-0.231367,-3.531951
5.094076,-3.912903
-0.205339,9.998628
8.978828,-4.548272
5.418703,-1.342891
4.981382,4.668882
-2.602145,7.868054
-4.033044,8.416218
1.784281,8.919594
6.494961,-4.054087
9.963110,2.695260
9.063359,-2.385892
2.272449,9.411627
2.534396,5.131116
-1.790970,-0.825969
-2.155844,4.084182
2.640925,7.386597
-2.384841,-4.714398
3.759819,-0.800561
6.267691,3.647229
-1.068519,4.662100
7.133177,-3.934161
6.606434,-0.239453
5.365217,8.006123
3.592094,3.333409
-2.813354,-2.354938
6.861150,2.874487
0.056639,-4.308295
5.386473,-3.737897
0.323732,4.045704
8.702640,4.244657
9.412025,2.774962
-1.720930,-1.256980
-0.288771,6.891954
9.292838,0.099821
-4.987271,4.027453
0.192322,3.434448
-0.664928,-4.902817
8.584777,-2.941114
1.236292,9.573624
7.269072,4.324771
3.300443,7.958391
7.078022,2.934762
6.791060,0.204464
1.854188,-3.653488
2.012557,9.675844
6.341569,-2.815697
1.048693,1.101186
1.006311,0.347710
-4.091774,1.975458
5.664113,4.061148
2.145958,-2.656931
-2.831977,-4.141297
-3.096749,8.441564
0.076204,5.148127
9.975224,8.210588
-3.827991,0.283399
0.065349,1.383747
9.166319,4.036626
0.852535,1.864301
2.602820,7.577223
6.639142,1.875654
2.432822,4.656493
1.797635,-3.123521
-3.052295,8.832084
3.639977,-1.664706
5.938782,0.323214
-1.371360,5.383138
2.557909,7.884787
2.162012,-1.637141
1.227767,-0.540188
3.705778,3.694350
-4.866673,5.560776
2.263535,4.194541
6.299896,4.203458
4.594697,8.117031
1.427989,0.647032
4.199397,4.146851
1.700726,-0.314864
5.271926,1.370163
3.279246,8.314857
5.212778,-4.392605
-0.773146,6.888961
0.707416,3.608904
3.440535,5.452435
4.928120,-3.532217
7.566027,4.034982
8.893610,7.653961
1.323821,-2.515491
7.530184,3.265806
-0.997913,-3.514661
9.143959,6.413822
-3.802341,8.070867
6.776251,2.990995
8.982057,6.790290
6.690683,5.784139
-1.183485,3.872892
-1.478992,6.404592
9.043037,5.232386
0.792847,7.926328
5.636354,8.665819
-0.872310,0.443316
0.375105,1.363638
3.641449,-1.980078
4.838686,9.239697
-3.722855,7.366454
-0.998577,8.309630
6.264998,-4.299303
8.583121,-3.979031
3.347910,-3.268966
-0.873395,3.559464
5.769011,5.838450
9.760015,-4.363521
-4.099139,6.461640
-4.495219,1.988106
1.126422,6.287138
7.303955,1.347969
1.601443,6.271407
-3.722944,3.095791
7.591523,9.003860
5.739171,2.848772
-2.337406,7.213492
0.755750,2.286533
-4.666965,-1.387533
-2.387511,-4.229678
9.179440,-1.163846
-3.583149,9.993218
-4.264438,-1.925465
0.509790,3.218836
2.618030,-1.188707
0.614223,4.634801
2.591317,-3.161120
-2.869512,7.426857
-3.981143,7.319584
7.353477,-0.900146
-2.619135,9.489040
-2.711789,-1.816363
2.741187,0.855040
-0.601369,2.560604
3.124210,4.572346
9.300646,9.871160
6.346125,2.257448
3.479269,4.366950
0.118694,-4.093964
-1.945200,-2.594822
-3.009034,0.264396
9.721355,8.820026
6.063859,0.680075
3.897238,8.715133
-2.831546,-1.554379
-1.602509,2.000629
6.826060,-4.447097
-3.566076,4.177365
5.240561,0.268614
6.502170,4.094029
-2.561981,0.652659
1.194850,8.287379
-2.575646,5.937344
-4.475831,6.768404
-1.849520,-0.701224
4.482667,8.078050
-0.300945,5.466813
4.236244,-4.809906
5.755015,-3.439713
1.535382,5.219654
1.742580,-1.062325
-4.676102,8.500310
0.388596,9.173080
6.911294,8.776893
-2.064430,2.127062
6.724436,1.498621
4.455165,-3.503760
7.186446,-2.723462
1.824004,-0.808694
2.653588,2.282862
1.253188,5.921130
-4.410814,-2.714998
5.630884,5.763663
-4.417380,4.084977
-2.970641,-1.913080
4.738754,4.427602
3.822272,3.803080
2.190866,8.114746
-1.363890,-2.444407
-3.493833,8.194851
5.390932,0.504062
2.211654,0.283109
5.040949,-4.889843
-1.941041,8.020414
8.244723,1.474905
2.428840,0.667844
2.461056,2.711401
4.195154,-3.452185
-0.741746,0.055633
-1.636303,-3.789984
-1.763391,8.183454
2.752980,5.785869
0.415991,1.235431
2.786898,8.709068
0.148083,9.563959
8.101926,0.457872
1.364210,3.163713
0.529858,-0.831069
7.250262,-2.543638
4.665143,0.833267
2.481875,-4.484080
4.763093,4.911496
2.672228,0.199856
4.254679,1.459581
3.552750,4.655668
-3.234480,1.927810
2.636838,8.304659
-3.798415,8.297887
0.500290,4.222647
1.734112,-0.376221
7.297864,5.748244
-1.441210,6.570492
1.418711,2.390601
6.030717,5.917253
-0.682421,2.671835
-3.060594,-2.928808
-3.148817,1.315845
0.878712,0.509037
5.086713,-0.979397
1.912632,-4.561574
7.587305,0.527266
-0.979124,-2.354993
9.084553,9.002657
6.778157,4.973186
6.662081,2.310850
3.699396,6.762531
-1.645572,2.822793
5.200508,-2.075345
5.341903,4.990875
1.487053,5.182989
-1.436731,0.634060
8.725319,4.537365
-0.428289,1.049564
-1.897102,8.730104
7.305696,-1.787165
5.327459,8.277205
-0.946164,2.481137
6.865082,7.580473
4.247586,-2.760238
8.388210,4.561007
1.044202,1.762064
6.067575,8.532527
-4.198056,0.918030
6.469534,-4.572912
9.544783,-2.524518
-0.981837,-1.301888
-3.961462,2.754755
-2.464625,0.936493
3.265170,-1.776557
-3.830305,-4.642038
6.294948,6.599123
6.989986,-2.247015
5.998568,-3.508462
6.346248,5.653278
1.811127,5.198802
-1.680325,9.648564
-3.354553,4.945329
3.988836,1.529308
-1.680823,1.241599
3.494571,2.902233
-3.773177,-3.524887
0.419316,6.271020
-2.794104,4.338758
-2.963640,4.706511
-3.295690,4.173794
-1.224656,-1.471535
6.523526,4.682419
-2.372488,2.295963
9.475863,3.534991
2.047808,2.971409
9.648059,7.924211
2.755768,8.073092
9.150268,5.828847
8.383408,7.794729
-3.038157,6.196324
5.456372,4.154208
8.965863,5.754869
3.475902,-4.661321
6.155850,6.939566
7.017102,0.586940
2.955927,7.268425
-1.153647,-3.269342
-1.307569,8.655253
-1.578675,8.029693
9.560777,3.206287
-1.063480,6.865952
6.100955,-4.176591
2.957916,3.643683
8.197911,4.337982
-4.165589,-0.893556
-2.209379,-1.897597
-0.621435,-4.576498
-0.488838,-2.217193
-2.538238,8.229897
4.096954,4.848872
4.129084,0.677741
-4.597848,2.785992
-2.017041,9.248510
2.389766,5.135935
9.676198,0.542544
9.015230,-2.306929
-4.353260,-3.065027
4.163918,-2.495626
4.876577,3.242020
-4.306588,9.064028
-3.245402,-3.986085
2.609881,6.930438
-0.232734,4.583091
2.650567,-3.280145
-4.600364,-1.437229
6.352386,-2.970016
-2.712977,2.474322
6.234785,8.652188
7.306077,5.572968
3.836489,-2.190524
9.243584,-4.158037
4.621486,8.605012
-3.954238,-1.245731
-0.086712,-4.057430
3.935000,5.977373
8.923913,6.582995
2.060609,0.648806
0.347282,-1.491163
5.609739,3.444444
-1.378656,6.839753
2.633100,8.901066
-4.306003,8.455605
-2.121615,-4.469308
5.365424,6.337640
8.979192,9.990492
-3.596800,2.179357
5.870815,5.220684
-2.711242,1.096662
9.629342,6.606935
6.635279,5.542233
-4.927361,3.314162
8.717299,8.821046
8.714775,9.416142
-1.162213,8.699249
8.129465,7.455749
-2.971387,-3.769172
8.520692,8.605345
7.797712,4.398761
9.417597,8.667659
1.348482,1.652903
8.562764,-1.295760
9.347094,-3.188123
-1.979375,1.197295
1.146946,0.441042
-0.024721,3.982969
6.916531,-0.640094
-4.231906,8.888867
3.558998,-0.448092
-1.798624,0.605126
0.273903,-2.288961
3.913454,2.685275
-2.629428,0.782030
-2.582778,-4.614537
5.295354,6.425095
4.996184,-2.561052
-0.707763,-0.533204
0.733649,4.696856
5.637454,3.693644
0.885736,-0.065737
-2.578922,7.662439
3.524887,4.861157
8.806770,-4.891754
8.987399,-0.330693
-1.448468,8.955639
-0.469885,-0.960018
7.556429,0.275517
4.596004,3.937234
9.009590,-1.120194
1.958523,2.235404
8.407468,4.284400
-4.859405,4.855092
9.243082,1.512517
0.694478,6.223868
1.796083,1.642296
8.988896,-2.178501
8.903244,8.458136
7.695370,7.180854
1.736480,8.509760
8.250266,2.624788
4.650397,5.306138
-4.226650,0.835152
4.179669,-1.428545
-1.764913,-0.481198
4.759321,1.533483
4.874643,-4.028426
1.421153,-1.191820
-0.515693,0.494577
-1.536791,8.352087
2.240905,-2.430029
7.780588,-2.506025
3.012966,5.313054
4.458200,-0.011030
9.074965,-0.532210
-3.201623,8.495590
-0.607566,9.772892
-0.567813,5.973714
5.166999,2.436046
6.525852,4.588283
-3.164569,2.760556
1.788703,6.008189
4.580517,7.275534
1.000412,0.131526
9.401077,-0.834097
-2.188478,1.253663
3.219619,0.493922
0.017060,2.452357
7.968176,-4.879924
-2.033493,9.444186
0.626584,-3.930156
0.022022,-2.187769
6.778344,1.044194
6.023044,1.260435
5.319479,1.197904
3.062272,-0.074017
8.872810,3.247175
-3.671501,7.359244
2.671207,-1.936852
9.893052,-4.539176
-4.228320,-4.676368
-4.741012,4.194682
3.761378,5.981770
9.669853,9.718483
-2.526167,-4.897972
5.067437,3.704696
7.083277,-3.264623
3.893592,-4.729798
-3.874136,5.909667
-3.276088,-1.612730
-1.093297,0.450477
3.384409,2.747963
7.604800,-4.858592
7.119277,5.732127
3.575662,-3.346176
-4.334015,8.331873
3.604927,8.598359
9.188054,-2.257399
7.458126,1.134664
1.653934,0.645554
7.773868,2.873580
-3.327152,9.949953
-2.800035,-0.768320
4.619421,-3.566505
-3.041245,-0.295936
3.354851,-3.530710
8.716440,9.965409
-4.641284,-4.570472
-2.565820,1.215188
1.233397,-2.135802
0.733061,-4.109169
-4.177708,9.673915
3.821862,-3.914011
-3.153353,8.235087
4.029431,-4.391237
-2.207497,5.383453
4.525627,3.986709
3.750592,-1.892208
-4.661519,3.779206
2.177667,2.039454
9.718096,8.314055
3.705646,7.302805
5.577413,7.614184
1.148213,0.632507
8.019652,6.587516
9.679271,-0.667530
-0.999337,4.102757
-2.010272,-3.536449
0.759471,8.916220
-3.103668,-3.964019
3.333058,-2.916500
0.704223,5.823607
0.345513,6.001235
-0.238304,7.699220
6.469929,3.337140
0.295714,-3.886814
-1.878462,4.431383
-1.335279,3.989203
8.522022,-4.520756
0.891268,-1.796586
0.706534,-4.427822
2.258320,7.085763
5.756370,-3.730296
6.226776,8.384501
1.142240,-0.333424
7.585647,3.004339
0.355927,2.634056
9.096618,4.457876
-0.199495,-3.776302
4.819550,-1.133744
2.790079,5.300436
2.315516,2.559127
8.358879,7.723518
8.376719,8.383153
-0.024152,1.333705
-1.591168,-1.661281
-2.219313,8.448951
1.009585,4.307616
-1.490754,5.911290
0.587950,1.340209
3.052450,9.807964
9.213791,0.238582
-3.363585,9.906682
3.053271,-4.619062
5.327925,-2.589273
4.460656,-3.451197
1.838413,-1.915997
6.999218,9.770074
-3.221503,6.016673
-2.633478,7.917719
2.393933,3.326627
4.868353,8.720507
9.657421,-4.622911
-4.739701,-4.124694
5.935106,2.573330
4.118150,-0.453383
5.335662,-2.203363
8.781846,4.973593
-4.066011,-4.860041
1.259853,-2.645457
1.184172,-2.790751
8.197879,0.571538
-1.296918,-4.486379
7.411910,-2.828552
3.246769,8.076603
-0.948302,5.385658
2.674809,4.545608
0.543541,-3.671643
-2.725798,1.663167
-2.733010,8.914768
-3.237255,7.167241
7.389673,9.741591
3.447103,0.567307
5.895790,2.219747
-3.448139,-2.139755
-4.784175,7.925397
8.621502,4.112165
-1.930763,5.781488
7.726689,5.198527
3.152786,4.532759
-2.615759,9.378695
4.604315,0.120856
5.193159,5.455882
5.018661,-1.913427
6.426496,0.211496
7.469909,0.001066
-4.083309,1.572226
5.428430,-1.570033
-4.614745,8.135479
4.543067,-1.335897
4.298593,9.953111
-0.432700,6.375772
7.271042,0.075179
-3.186055,0.009189
-3.460294,-3.085491
-1.767536,9.391491
2.639400,0.922069
9.978113,2.162183
-3.533889,4.911792
-3.756852,5.949585
6.010894,8.164588
-2.204866,3.011330
7.242085,5.855009
4.280765,-3.371802
-4.455740,3.328544
-2.911595,4.021522
2.707619,9.169640
0.486589,9.626972
6.557323,-4.451692
0.189469,4.146288
1.536599,9.726230
7.283512,-2.133533
1.508045,-0.985444
6.340275,-1.888510
8.937205,-1.426731
2.576408,4.077177
4.163832,7.937694
-4.729330,-2.461323
-1.126374,6.064109
-0.632794,9.638949
1.374766,4.262140
3.064081,-0.639647
-1.263107,1.522011
0.000454,7.973509
5.289741,6.663409
-4.433780,2.270218
5.464450,-2.230687
3.705798,1.724160
0.472257,6.078700
-2.717351,4.760417
-0.315288,-1.087351
-4.931721,4.802814
9.414164,-3.420235
-3.952323,-1.810959
9.883891,-2.848132
9.709965,-0.074392
-1.174763,-4.176677
1.718250,-3.579309
0.707356,8.569631
-4.073352,-4.962423
5.074460,9.203046
1.660378,-3.692511
3.952713,6.046619
9.264968,1.690338
4.022845,3.459476
-3.621905,-2.481966
-4.640090,1.641876
7.448449,-4.522793
-0.371876,-2.819511
4.451291,0.081324
-4.870699,6.737223
2.425267,-2.334987
8.024110,4.078316
6.060102,-0.584141
-2.018528,-1.990315
-3.232940,3.189279
6.831624,5.506216
-4.682383,-3.278018
0.996365,-0.696679
6.640114,-2.559767
7.672640,9.184076
2.845016,-2.582409
-1.440477,1.420708
-0.597932,6.750073
8.542239,7.013895
-0.672522,-0.277352
4.189268,1.460508
0.036475,3.244488
9.324378,-1.904191
5.441060,-0.605951
8.830891,0.575023
9.989400,-0.660693
5.093904,8.523636
-2.973263,9.810669
-3.616784,1.061043
7.873909,-4.635713
2.037655,0.927764
2.847579,6.248233
3.526760,-0.882305
-3.711937,-0.535512
8.612711,6.209599
2.505658,-0.116616
-2.350321,9.243859
-4.588049,7.338269
7.030722,6.689529
0.538551,7.874842
-4.510698,4.825702
-0.451920,-0.318998
4.972347,-3.590783
9.635406,-1.590708
0.425957,-3.899591
6.655542,-2.492570
0.114989,8.455681
1.233711,1.153545
-0.225370,6.923066
3.174818,1.848390
8.129818,1.448553
8.406103,7.209120
7.547288,2.127456
7.135459,6.491807
6.431650,-4.540243
3.191370,2.053906
1.373541,9.920206
6.920459,-4.806710
0.135118,8.214827
2.728079,7.439674
6.236390,5.209731
9.815160,3.520643
2.417789,9.954193
-1.566754,7.174902
-2.368571,3.722706
1.858506,-1.071932
-2.276382,-3.750611
-3.527822,4.258773
8.892711,9.728121
9.250514,-1.008031
-3.769768,8.895288
1.892983,3.277127
-1.288649,6.979581
-0.790516,4.320067
-4.673906,-1.243876
8.268900,-2.487126
1.225083,2.552856
-2.513771,9.654982
3.237316,-2.100630
3.431978,-1.772594
-3.287409,0.259249
0.723845,5.054099
7.807688,2.173563
-1.007663,7.263040
2.686473,6.499933
-1.606136,9.540037
0.139063,3.055201
2.246803,9.939227
5.284432,7.672791
0.212837,-0.738496
9.474836,-0.002906
9.392939,9.038513
-2.932476,0.839142
0.061813,6.986800
0.799719,9.489480
-2.718641,9.876636
0.020247,1.771744
0.980555,9.896943
-2.827691,0.778552
2.148247,0.865834
0.073023,-3.041050
-0.946434,1.162175
1.947836,-3.734641
3.563840,-4.040064
4.559273,-4.302931
3.792112,7.725829
0.596855,2.423520
-3.230620,1.433808
4.078511,3.496998
2.504722,6.577334
2.084786,0.209448
-0.407671,-3.673419
2.359496,-0.693150
-4.033124,-4.975774
3.468166,-4.488224
2.174767,0.147922
2.129784,-1.264683
4.659852,7.177409
3.014362,8.736761
-0.952354,-4.248141
-3.248272,8.437255
-0.381555,-1.197270
-2.462311,-4.921141
3.839389,8.500062
-3.312793,-0.396728
8.319053,1.311492
-1.575503,-2.345964
0.895280,7.387971
-3.444232,7.448392
1.730905,5.561520
-4.572625,-4.263651
8.480720,4.187964
6.949106,9.785443
-3.331569,-0.128448
-3.883929,9.079148
9.281251,9.943044
3.453840,-1.490602
-4.038017,0.534936
9.180067,-0.439863
-1.121937,2.480988
1.024022,6.200698
6.747473,6.221014
-3.090776,3.651799
0.956660,5.211054
2.242759,0.603728
-0.399814,-4.510856
3.680110,4.110672
3.610817,9.519078
8.265798,-0.507929
8.943545,6.862243
2.009131,6.400232
4.780745,6.649458
0.193338,2.895624
6.231245,3.375315
6.008501,-1.929706
-4.047957,1.908222
3.953144,-3.519652
4.654982,-4.646927
-4.971361,6.355982
6.513193,-0.012057
1.789398,1.418705
8.574401,5.613498
-1.672826,6.385048
7.736804,1.056117
-3.031913,3.456552
8.473803,8.510478
1.929681,4.995081
0.200488,-2.627295
5.489231,-1.460770
-3.886213,1.973997
7.007895,7.105236
-0.666243,-1.942387
-0.159758,0.257095
6.627223,7.779270
2.448872,8.718760
8.532809,8.842848
-2.305827,-1.678339
-0.918525,-1.414639
5.053615,2.178017
-1.527414,1.021782
6.247550,-3.908043
6.637753,9.049048
0.288408,6.761267
-4.734653,-3.804170
5.438541,4.056798
-1.534463,9.313845
7.405817,1.269938
3.084547,9.050113
-1.745570,2.793723
-0.432241,-2.645440
-1.795778,-2.188861
3.792467,0.577983
-3.487714,0.240123
4.371641,3.241577
-0.742019,1.085335
-3.771080,5.732603
2.427118,4.504224
-0.875519,4.511730
0.264759,3.242323
7.322787,-1.185922
6.005741,9.388067
-1.564691,1.391688
-3.219903,4.387272
-0.105329,-2.891741
7.076329,9.786818
6.361934,7.623680
-2.109701,3.037562
9.856592,9.044194
5.233925,2.804533
8.525040,2.693613
-2.268317,8.465874
9.618610,-2.422714
1.638682,-1.735044
5.382848,3.929382
1.752928,0.949941
-0.186124,4.848761
-2.168682,-4.702192
-3.736884,-0.788195
-2.564579,9.898017
2.649770,0.665224
0.478226,-1.735108
2.848883,0.088193
0.709216,8.801394
3.222452,6.103885
7.604251,8.954536
0.487190,8.696187
6.773142,8.153005
5.191339,-3.760309
-4.568211,-3.647742
1.344152,8.058766
1.924038,8.598787
2.547170,1.718207
-2.073570,8.352482
-4.609612,-2.316525
-4.707534,4.059080
-3.191211,0.723100
9.487426,-1.405848
5.492643,-4.404023
-0.518683,0.497864
8.364267,1.414908
4.239102,3.626020
0.759209,6.340913
-4.389431,5.061707
7.619383,-4.555890
8.441030,7.282862
8.884171,4.197645
6.354082,9.630718
8.533083,1.740972
4.437258,5.356260
5.723668,-1.168195
-0.546050,-3.682128
-4.973693,2.207558
0.825572,5.380635
-3.162610,3.424464
-2.022803,1.508794
-1.456306,4.028477
6.059113,6.125363
4.374449,7.421960
-4.636835,-3.633786
1.038280,-2.427381
8.218175,-2.359567
1.646938,5.373612
5.470060,-1.181708
2.933942,9.288218
9.436126,2.464380
-2.866615,-0.463536
-2.650977,-4.313677
7.563521,3.114212
0.754434,8.223227
6.270915,-0.868950
0.166318,9.357572
-2.205606,2.090445
6.345075,7.239740
-1.210752,2.388287
0.157098,-1.364013
9.541797,7.344880
0.483579,6.782511
-4.029757,3.703019
9.558174,1.153181
-1.241492,-2.495846
1.840954,7.560668
2.490418,1.282031
-4.910881,6.357436
-2.999418,7.029972
7.478889,3.436617
-2.177893,4.574975
1.002965,9.267098
4.074664,0.772307
7.942458,5.546484
-2.752232,-3.716963
8.113908,9.315087
-2.093803,1.705857
-4.289395,0.167927
5.342532,2.746676
8.853096,0.645350
-4.497392,-2.503233
1.733878,4.608506
-3.134253,-1.927273
1.984080,-4.332102
8.199672,6.712701
1.123042,-1.644258
5.938360,-0.854506
8.259995,4.193391
3.731921,6.870319
1.716515,-3.750291
6.274943,-3.689187
4.370646,4.123319
-2.759908,-3.776728
9.065628,-3.844780
4.691962,-3.818837
7.546601,-1.331690
0.449499,-2.100034
1.623565,-4.842531
-0.078036,-4.764597
8.818273,-3.755395
-2.797051,-3.170632
-2.341406,4.520755
8.646688,4.929210
1.346881,8.718502
-1.225947,1.386121
-4.512609,-2.105008
8.074075,-1.350385
-0.490957,3.720065
-2.919101,9.654991
5.684784,-3.975844
5.761072,-0.223671
